src,dest,send_count,send_count2,total
419,3178,0.0,1791.0,1791
419,4904,2668.0,0.0,2668
420,1366,2641.0,0.0,2641
420,4717,0.0,1708.0,1708
421,2475,4442.0,0.0,4442
421,3076,0.0,3580.0,3580
422,3073,0.0,1818.0,1818
422,3762,2699.0,0.0,2699
423,2436,0.0,899.0,899
423,3164,1800.0,0.0,1800
424,3710,907.0,0.0,907
425,2525,0.0,1809.0,1809
425,3177,2713.0,0.0,2713
426,1524,8000.0,0.0,8000
426,4324,0.0,7113.0,7113
427,1013,0.0,2713.0,2713
427,1642,0.0,38447.0,38447
427,3590,0.0,863.0,863
427,4790,42948.0,0.0,42948
428,342,2706.0,0.0,2706
428,711,0.0,1797.0,1797
429,1341,2733.0,0.0,2733
429,4415,0.0,1806.0,1806
430,700,8884.0,0.0,8884
430,1749,0.0,891.0,891
430,3667,0.0,7134.0,7134
431,374,1759.0,0.0,1759
431,1109,0.0,857.0,857
432,179,850.0,0.0,850
433,4069,0.0,903.0,903
433,4128,1782.0,0.0,1782
434,1173,875.0,0.0,875
435,3437,906.0,0.0,906
436,473,3628.0,0.0,3628
436,4401,0.0,2731.0,2731
437,2134,2703.0,0.0,2703
437,4155,0.0,1781.0,1781
438,167,1781.0,0.0,1781
438,1343,0.0,882.0,882
439,325,0.0,25131.0,25131
439,334,0.0,3589.0,3589
439,1378,0.0,3563.0,3563
439,1595,0.0,3529.0,3529
439,1608,0.0,889.0,889
439,2276,0.0,908.0,908
439,4395,40199.0,50824.0,91023
439,5149,0.0,2604.0,2604
440,1477,0.0,3584.0,3584
440,1818,4496.0,0.0,4496
441,959,2662.0,0.0,2662
441,1541,0.0,1780.0,1780
442,2351,4431.0,0.0,4431
442,3838,0.0,3553.0,3553
443,1926,2652.0,0.0,2652
443,5123,0.0,1789.0,1789
444,405,0.0,1771.0,1771
444,774,2681.0,0.0,2681
445,3568,0.0,2661.0,2661
445,4932,3531.0,0.0,3531
446,1239,891.0,0.0,891
447,1246,4468.0,0.0,4468
447,4442,0.0,3581.0,3581
448,3435,4460.0,0.0,4460
448,4776,0.0,3544.0,3544
449,274,2668.0,0.0,2668
449,608,0.0,1782.0,1782
450,300,860.0,0.0,860
451,2271,880.0,0.0,880
452,2280,6260.0,0.0,6260
452,3134,0.0,5375.0,5375
453,1053,0.0,920.0,920
453,3195,1791.0,0.0,1791
454,372,0.0,914.0,914
454,4581,1802.0,0.0,1802
455,3923,0.0,895.0,895
455,4401,1821.0,0.0,1821
456,2021,896.0,0.0,896
457,3314,902.0,0.0,902
458,132,5348.0,0.0,5348
458,3735,0.0,4455.0,4455
459,391,1833.0,0.0,1833
459,2181,0.0,910.0,910
460,501,0.0,906.0,906
460,1204,1787.0,0.0,1787
461,2165,899.0,0.0,899
462,4451,905.0,0.0,905
463,5043,0.0,903.0,903
463,5183,1820.0,0.0,1820
464,648,0.0,1789.0,1789
464,2844,2694.0,0.0,2694
465,1735,1847.0,0.0,1847
465,2381,0.0,921.0,921
466,629,0.0,2681.0,2681
466,1923,3605.0,0.0,3605
467,368,0.0,856.0,856
467,1871,1727.0,0.0,1727
468,4883,901.0,0.0,901
469,1658,0.0,1766.0,1766
469,3262,2671.0,0.0,2671
470,3419,844.0,0.0,844
471,3266,4504.0,0.0,4504
471,3359,0.0,3624.0,3624
472,72,2666.0,0.0,2666
472,4934,0.0,1764.0,1764
473,173,0.0,3583.0,3583
473,175,343531.0,234642.0,578173
473,436,0.0,3628.0,3628
473,667,0.0,15189.0,15189
473,1366,0.0,2718.0,2718
473,1699,0.0,14367.0,14367
473,2055,283802.0,387179.0,670981
473,2131,0.0,1770.0,1770
473,2153,0.0,4461.0,4461
473,2187,0.0,936.0,936
473,3781,0.0,8891.0,8891
473,5155,0.0,5391.0,5391
474,1386,0.0,2705.0,2705
474,2554,3622.0,0.0,3622
475,2939,855.0,0.0,855
476,736,0.0,1763.0,1763
476,3511,2662.0,0.0,2662
477,2975,1777.0,0.0,1777
477,4617,0.0,862.0,862
478,4659,2622.0,0.0,2622
478,4753,0.0,1753.0,1753
479,2132,0.0,1730.0,1730
479,2239,2625.0,0.0,2625
480,1999,0.0,859.0,859
480,3995,1783.0,0.0,1783
481,330,0.0,862.0,862
481,3182,1774.0,0.0,1774
482,3688,2679.0,0.0,2679
482,3932,0.0,1777.0,1777
483,2052,2638.0,0.0,2638
483,3585,0.0,1747.0,1747
484,1314,1774.0,0.0,1774
484,1716,0.0,880.0,880
485,1067,0.0,1820.0,1820
485,4295,2714.0,0.0,2714
486,3364,1715.0,0.0,1715
486,4826,0.0,859.0,859
487,130,2617.0,0.0,2617
487,4509,0.0,1731.0,1731
488,921,0.0,926.0,926
488,3775,1844.0,0.0,1844
489,396,889.0,0.0,889
490,4424,899.0,0.0,899
491,598,0.0,1746.0,1746
491,1131,2637.0,0.0,2637
492,3889,885.0,0.0,885
493,66,0.0,1700.0,1700
493,366,0.0,1770.0,1770
493,3648,0.0,890.0,890
493,4679,0.0,2702.0,2702
493,5137,7925.0,0.0,7925
494,2867,3471.0,0.0,3471
494,3434,0.0,2627.0,2627
495,3526,906.0,0.0,906
496,723,5356.0,0.0,5356
496,1156,0.0,1809.0,1809
496,3765,0.0,1775.0,1775
496,4404,0.0,888.0,888
497,303,0.0,913.0,913
497,4092,1806.0,0.0,1806
498,1751,886.0,0.0,886
499,2529,0.0,875.0,875
499,2656,5362.0,0.0,5362
499,2833,0.0,3600.0,3600
500,1817,909.0,0.0,909
501,460,906.0,0.0,906
502,2900,903.0,0.0,903
503,3311,0.0,906.0,906
503,4561,1787.0,0.0,1787
504,2770,0.0,917.0,917
504,3674,1824.0,0.0,1824
505,356,2713.0,0.0,2713
505,1810,0.0,1812.0,1812
506,1158,896.0,0.0,896
507,2440,4525.0,0.0,4525
507,2751,0.0,3622.0,3622
508,13,4530.0,0.0,4530
508,3004,0.0,3605.0,3605
509,1494,4469.0,0.0,4469
509,4560,0.0,3562.0,3562
510,2935,0.0,1800.0,1800
510,3478,2683.0,0.0,2683
511,2298,2614.0,0.0,2614
511,4620,0.0,1749.0,1749
512,654,922.0,0.0,922
513,119,8947.0,2713.0,11660
513,1556,8067.0,8950.0,17017
513,3751,0.0,1844.0,1844
513,4563,0.0,2620.0,2620
514,2669,0.0,3520.0,3520
514,3593,4443.0,0.0,4443
515,4153,853.0,0.0,853
516,124,917.0,0.0,917
517,711,902.0,0.0,902
518,857,2745.0,0.0,2745
518,2816,0.0,1825.0,1825
519,1319,2615.0,0.0,2615
519,1986,0.0,1718.0,1718
520,2866,0.0,874.0,874
520,3260,1770.0,0.0,1770
521,2449,909.0,0.0,909
522,630,872.0,0.0,872
523,3509,897.0,0.0,897
524,840,0.0,870.0,870
524,4405,1778.0,0.0,1778
525,3612,882.0,0.0,882
526,4770,904.0,0.0,904
527,158,1820.0,0.0,1820
527,3893,0.0,900.0,900
528,3483,912.0,0.0,912
529,324,2660.0,0.0,2660
529,1846,0.0,1755.0,1755
530,1815,886.0,0.0,886
531,1832,4465.0,0.0,4465
531,5157,0.0,3578.0,3578
532,3932,913.0,0.0,913
533,1185,1754.0,0.0,1754
533,5104,0.0,894.0,894
534,1454,6270.0,0.0,6270
534,2202,0.0,5350.0,5350
535,2059,0.0,3538.0,3538
535,2330,0.0,1780.0,1780
535,2423,6196.0,18583.0,24779
535,2846,18677.0,39506.0,58183
535,4137,0.0,888.0,888
535,4226,0.0,5396.0,5396
535,5135,0.0,7055.0,7055
536,704,0.0,837.0,837
536,2733,1685.0,0.0,1685
537,4860,1802.0,0.0,1802
537,5209,0.0,933.0,933
538,3651,3569.0,0.0,3569
538,4185,0.0,2664.0,2664
539,322,0.0,889.0,889
539,414,0.0,891.0,891
539,1817,33794.0,37782.0,71576
539,2973,26935.0,29303.0,56238
539,3346,12536.0,29357.0,41893
539,3499,0.0,4429.0,4429
539,3658,0.0,5390.0,5390
539,3782,0.0,5403.0,5403
540,283,5322.0,0.0,5322
540,1698,0.0,4429.0,4429
541,3435,3578.0,0.0,3578
541,3506,0.0,2682.0,2682
542,2489,0.0,880.0,880
542,2876,1768.0,0.0,1768
543,4583,0.0,904.0,904
543,4969,1810.0,0.0,1810
544,2811,0.0,2662.0,2662
544,5195,3545.0,0.0,3545
545,556,895.0,0.0,895
546,2591,3549.0,0.0,3549
546,2889,0.0,2669.0,2669
547,3538,3531.0,0.0,3531
547,3925,0.0,2654.0,2654
548,1024,852.0,0.0,852
549,0,0.0,2736.0,2736
549,2877,0.0,2601.0,2601
549,3979,0.0,900.0,900
549,4087,0.0,2672.0,2672
549,4649,11626.0,0.0,11626
549,5234,0.0,1830.0,1830
550,72,0.0,2714.0,2714
550,815,0.0,5347.0,5347
550,1005,8976.0,0.0,8976
551,2826,1737.0,0.0,1737
551,3565,0.0,868.0,868
552,1406,0.0,918.0,918
552,2518,1802.0,0.0,1802
553,1052,902.0,0.0,902
554,227,0.0,2722.0,2722
554,1871,3621.0,0.0,3621
555,215,879.0,0.0,879
556,545,0.0,895.0,895
556,3700,1732.0,0.0,1732
557,4047,0.0,892.0,892
557,4050,1813.0,0.0,1813
558,407,0.0,2706.0,2706
558,2112,0.0,909.0,909
558,2122,7166.0,0.0,7166
558,3416,0.0,2706.0,2706
559,76,0.0,1709.0,1709
559,1212,2648.0,0.0,2648
560,304,909.0,0.0,909
561,1912,0.0,2645.0,2645
561,2317,3516.0,0.0,3516
562,1066,924.0,0.0,924
563,1970,5359.0,0.0,5359
563,4900,0.0,4467.0,4467
564,3564,0.0,874.0,874
564,4348,1738.0,0.0,1738
565,3276,0.0,925.0,925
565,4921,1830.0,0.0,1830
566,1997,0.0,1829.0,1829
566,5197,2715.0,0.0,2715
567,2719,3530.0,0.0,3530
567,3368,0.0,2638.0,2638
568,4153,0.0,1735.0,1735
568,4217,2637.0,0.0,2637
569,2402,0.0,2645.0,2645
569,4654,3549.0,0.0,3549
570,4345,1792.0,0.0,1792
570,4787,0.0,876.0,876
571,2965,0.0,1762.0,1762
571,4157,2661.0,0.0,2661
572,1882,887.0,0.0,887
573,4147,0.0,885.0,885
573,4727,1770.0,0.0,1770
574,1369,0.0,2723.0,2723
574,5071,3653.0,0.0,3653
575,2715,2659.0,0.0,2659
575,3509,0.0,1790.0,1790
576,3010,897.0,0.0,897
577,2206,1803.0,0.0,1803
577,3295,0.0,911.0,911
578,2925,882.0,0.0,882
579,1342,1849.0,0.0,1849
579,1632,0.0,1808.0,1808
579,3197,0.0,2730.0,2730
579,4345,3617.0,0.0,3617
580,5214,896.0,0.0,896
581,3650,0.0,895.0,895
581,4393,1812.0,0.0,1812
582,3143,0.0,2665.0,2665
582,4586,3553.0,0.0,3553
583,1510,2677.0,0.0,2677
583,4366,0.0,1839.0,1839
584,1668,1818.0,0.0,1818
584,2861,0.0,928.0,928
585,4409,0.0,881.0,881
585,4892,1758.0,0.0,1758
586,2339,1779.0,0.0,1779
586,4430,0.0,896.0,896
587,1490,0.0,907.0,907
587,4832,1777.0,0.0,1777
588,97,0.0,910.0,910
588,631,0.0,1833.0,1833
588,2074,6302.0,0.0,6302
588,3733,0.0,2639.0,2639
589,228,901.0,0.0,901
590,1151,3664.0,0.0,3664
590,5095,0.0,2751.0,2751
591,212,910.0,0.0,910
592,685,923.0,873.0,1796
592,3773,873.0,0.0,873
593,1217,859.0,0.0,859
594,1376,1752.0,0.0,1752
594,3591,0.0,870.0,870
595,1433,1774.0,0.0,1774
595,2040,0.0,867.0,867
596,175,3609.0,0.0,3609
596,1339,0.0,2716.0,2716
597,3370,0.0,907.0,907
597,3473,1820.0,0.0,1820
598,491,1746.0,0.0,1746
598,3199,0.0,875.0,875
599,1069,0.0,3582.0,3582
599,1801,0.0,1750.0,1750
599,2163,903.0,0.0,903
599,2906,0.0,3531.0,3531
599,3265,29277.0,0.0,29277
599,3300,0.0,1806.0,1806
599,4737,0.0,12403.0,12403
599,4848,0.0,6220.0,6220
600,780,902.0,0.0,902
601,3823,1809.0,0.0,1809
601,4629,0.0,893.0,893
602,2281,905.0,0.0,905
603,367,0.0,3663.0,3663
603,5037,4589.0,0.0,4589
604,230,2674.0,0.0,2674
604,3215,0.0,1785.0,1785
605,1822,0.0,1843.0,1843
605,5005,2741.0,0.0,2741
606,2225,0.0,1783.0,1783
606,3660,2680.0,0.0,2680
607,1071,0.0,3562.0,3562
607,3105,4467.0,0.0,4467
608,449,1782.0,0.0,1782
608,3061,0.0,892.0,892
609,2784,917.0,0.0,917
610,2796,0.0,1762.0,1762
610,3436,2674.0,0.0,2674
611,677,898.0,0.0,898
612,1730,1770.0,0.0,1770
612,3964,0.0,896.0,896
613,2649,2683.0,0.0,2683
613,4458,0.0,1780.0,1780
614,1651,6274.0,0.0,6274
614,3007,0.0,5431.0,5431
615,945,3536.0,0.0,3536
615,2085,0.0,2641.0,2641
616,747,0.0,2701.0,2701
616,3906,7156.0,0.0,7156
616,4222,0.0,3612.0,3612
617,1285,0.0,1791.0,1791
617,1994,0.0,4530.0,4530
617,2441,0.0,3583.0,3583
617,2449,0.0,13386.0,13386
617,3407,24194.0,0.0,24194
618,944,888.0,0.0,888
619,4303,904.0,0.0,904
620,4951,882.0,0.0,882
621,3983,0.0,3636.0,3636
621,4973,4533.0,0.0,4533
622,3744,0.0,1795.0,1795
622,4198,2686.0,0.0,2686
623,369,0.0,894.0,894
623,3999,1760.0,0.0,1760
624,944,0.0,1742.0,1742
624,3034,2631.0,0.0,2631
625,1269,0.0,3537.0,3537
625,1274,0.0,6320.0,6320
625,2844,10747.0,0.0,10747
626,2272,0.0,895.0,895
626,2504,1794.0,0.0,1794
627,832,0.0,4495.0,4495
627,1124,5369.0,0.0,5369
628,4050,5379.0,0.0,5379
628,4125,0.0,4481.0,4481
629,466,2681.0,0.0,2681
629,2460,0.0,1775.0,1775
630,288,1755.0,0.0,1755
630,522,0.0,872.0,872
631,588,1833.0,0.0,1833
631,5077,0.0,910.0,910
632,2069,0.0,1778.0,1778
632,2386,2668.0,0.0,2668
633,4487,885.0,0.0,885
634,2017,0.0,7096.0,7096
634,4367,7998.0,0.0,7998
635,640,2677.0,0.0,2677
635,2823,0.0,1806.0,1806
636,3120,880.0,0.0,880
637,137,0.0,1771.0,1771
637,3589,2678.0,0.0,2678
638,1431,0.0,865.0,865
638,1940,1777.0,0.0,1777
639,915,0.0,1769.0,1769
639,1630,2649.0,0.0,2649
640,103,3593.0,0.0,3593
640,635,0.0,2677.0,2677
641,105,0.0,5339.0,5339
641,1361,6246.0,0.0,6246
642,2625,1743.0,0.0,1743
642,4365,0.0,891.0,891
643,2016,0.0,2660.0,2660
643,3191,3549.0,0.0,3549
644,836,3569.0,0.0,3569
644,1040,0.0,2747.0,2747
645,4318,1739.0,0.0,1739
645,4875,0.0,908.0,908
646,1902,2710.0,0.0,2710
646,2142,0.0,1800.0,1800
647,4419,918.0,0.0,918
648,464,1789.0,0.0,1789
648,4733,0.0,889.0,889
649,2603,910.0,0.0,910
650,331,0.0,1716.0,1716
650,2505,2568.0,0.0,2568
651,3115,0.0,2714.0,2714
651,4939,3616.0,0.0,3616
652,317,1806.0,0.0,1806
652,2224,0.0,892.0,892
653,186,14373.0,0.0,14373
653,1428,0.0,13476.0,13476
654,512,0.0,922.0,922
654,2496,1800.0,0.0,1800
655,2800,1736.0,0.0,1736
655,3209,0.0,870.0,870
656,2858,1814.0,0.0,1814
656,4978,0.0,921.0,921
657,686,0.0,885.0,885
657,1140,7155.0,0.0,7155
657,2786,0.0,5412.0,5412
658,2142,892.0,0.0,892
659,861,0.0,899.0,899
659,4609,1824.0,0.0,1824
660,677,14329.0,0.0,14329
660,1305,0.0,886.0,886
660,2451,0.0,1795.0,1795
660,4998,0.0,10736.0,10736
661,3766,7176.0,0.0,7176
661,5092,0.0,6266.0,6266
662,839,0.0,1763.0,1763
662,1635,2678.0,0.0,2678
663,1903,1810.0,0.0,1810
663,5228,0.0,904.0,904
664,287,0.0,3502.0,3502
664,2227,4392.0,0.0,4392
665,1964,1793.0,0.0,1793
665,5088,0.0,909.0,909
666,3081,0.0,2714.0,2714
666,4612,3629.0,0.0,3629
667,149,0.0,3545.0,3545
667,473,15189.0,0.0,15189
667,1474,0.0,888.0,888
667,3633,0.0,1801.0,1801
667,4141,0.0,6270.0,6270
667,5191,0.0,1791.0,1791
668,1312,1706.0,0.0,1706
668,4417,0.0,807.0,807
669,1247,1752.0,0.0,1752
669,5196,0.0,869.0,869
670,870,3530.0,0.0,3530
670,1956,0.0,2620.0,2620
671,1086,1759.0,0.0,1759
671,2500,0.0,875.0,875
672,354,0.0,888.0,888
672,876,93999.0,45522.0,139521
672,1645,0.0,2687.0,2687
672,1798,1765.0,12630.0,14395
672,2568,0.0,2723.0,2723
672,2821,0.0,902.0,902
672,3301,0.0,6242.0,6242
672,3425,11613.0,3621.0,15234
672,3549,9106.0,59743.0,68849
672,4361,0.0,17829.0,17829
672,4612,3483.0,5401.0,8884
672,5046,0.0,2696.0,2696
673,3083,901.0,0.0,901
674,4168,0.0,2678.0,2678
674,4928,3569.0,0.0,3569
675,3373,925.0,0.0,925
676,2257,910.0,0.0,910
677,611,0.0,898.0,898
677,660,0.0,14329.0,14329
677,1074,35736.0,72555.0,108291
677,1853,0.0,5356.0,5356
677,2123,14262.0,18647.0,32909
677,2138,0.0,911.0,911
677,2991,7138.0,16027.0,23165
677,4240,35644.0,8037.0,43681
678,3057,0.0,858.0,858
678,5118,1782.0,0.0,1782
679,976,0.0,1806.0,1806
679,1008,2722.0,0.0,2722
680,3543,901.0,0.0,901
681,184,0.0,909.0,909
681,774,0.0,3577.0,3577
681,1135,0.0,2650.0,2650
681,1518,0.0,915.0,915
681,1872,0.0,2682.0,2682
681,2145,0.0,1826.0,1826
681,2317,17957.0,0.0,17957
681,2875,0.0,3613.0,3613
681,4004,0.0,914.0,914
682,255,0.0,1806.0,1806
682,953,2695.0,0.0,2695
683,1525,2679.0,0.0,2679
683,1804,0.0,1767.0,1767
684,2708,0.0,1821.0,1821
684,4603,2697.0,0.0,2697
685,592,873.0,923.0,1796
685,904,0.0,4444.0,4444
685,4148,6274.0,873.0,7147
686,657,885.0,0.0,885
687,3351,10622.0,1765.0,12387
687,4359,1765.0,2647.0,4412
687,4693,0.0,7070.0,7070
688,1905,4465.0,0.0,4465
688,2735,0.0,3565.0,3565
689,1147,3566.0,0.0,3566
689,1538,0.0,2679.0,2679
690,2608,0.0,3545.0,3545
690,4183,4457.0,0.0,4457
691,3789,916.0,0.0,916
692,249,909.0,0.0,909
693,1215,5335.0,0.0,5335
693,2913,0.0,4434.0,4434
694,2151,1776.0,0.0,1776
694,4749,0.0,900.0,900
695,1559,898.0,0.0,898
696,319,0.0,3585.0,3585
696,359,0.0,1770.0,1770
696,1035,16958.0,0.0,16958
696,1224,0.0,1790.0,1790
696,2853,0.0,4458.0,4458
696,3369,0.0,1759.0,1759
696,4969,0.0,2693.0,2693
697,1632,921.0,0.0,921
698,1727,848.0,0.0,848
699,1111,0.0,1764.0,1764
699,1967,0.0,914.0,914
699,2319,4515.0,844.0,5359
699,3140,2616.0,0.0,2616
699,3375,0.0,920.0,920
699,4510,0.0,1808.0,1808
700,430,0.0,8884.0,8884
700,1254,0.0,892.0,892
700,2656,10678.0,0.0,10678
701,2596,1778.0,0.0,1778
701,3634,0.0,906.0,906
702,888,878.0,0.0,878
703,3190,901.0,0.0,901
704,536,837.0,0.0,837
705,3726,0.0,4457.0,4457
705,4598,5346.0,0.0,5346
706,1138,0.0,15213.0,15213
706,1500,16131.0,0.0,16131
707,2037,0.0,1777.0,1777
707,3076,2686.0,0.0,2686
708,3101,1780.0,0.0,1780
708,3637,0.0,893.0,893
709,993,2658.0,0.0,2658
709,2124,0.0,1781.0,1781
710,1958,1761.0,0.0,1761
710,3038,0.0,905.0,905
711,428,1797.0,0.0,1797
711,517,0.0,902.0,902
712,4461,853.0,0.0,853
713,2295,1814.0,0.0,1814
713,2430,0.0,918.0,918
714,2899,920.0,0.0,920
715,4292,2637.0,0.0,2637
715,4527,0.0,1742.0,1742
716,1168,1805.0,0.0,1805
716,4172,0.0,895.0,895
717,742,5360.0,0.0,5360
717,1536,0.0,4483.0,4483
718,2046,2681.0,0.0,2681
718,4964,0.0,1755.0,1755
719,19,0.0,1834.0,1834
719,4356,2741.0,0.0,2741
720,1524,0.0,8905.0,8905
720,1800,0.0,1825.0,1825
720,2002,16193.0,0.0,16193
720,3418,0.0,4569.0,4569
721,762,927.0,0.0,927
722,1227,0.0,2621.0,2621
722,3425,3479.0,0.0,3479
723,496,0.0,5356.0,5356
723,817,57086.0,90123.0,147209
723,900,0.0,888.0,888
723,1114,0.0,3604.0,3604
723,1384,108885.0,114935.0,223820
723,2802,0.0,1759.0,1759
723,3601,0.0,944.0,944
723,3773,0.0,14240.0,14240
723,3777,36667.0,6194.0,42861
723,3851,0.0,1764.0,1764
723,4174,0.0,1753.0,1753
724,1291,0.0,3548.0,3548
724,2317,4460.0,0.0,4460
725,2833,2693.0,0.0,2693
725,5057,0.0,1770.0,1770
726,1412,1803.0,0.0,1803
726,4169,0.0,895.0,895
727,1065,0.0,908.0,908
727,1551,1797.0,0.0,1797
728,1696,0.0,916.0,916
728,4514,1798.0,0.0,1798
729,1504,0.0,915.0,915
729,2545,1824.0,0.0,1824
730,2677,0.0,898.0,898
730,2727,1794.0,0.0,1794
731,2153,3589.0,0.0,3589
731,4890,0.0,2694.0,2694
732,4271,891.0,0.0,891
733,917,3608.0,0.0,3608
733,4490,0.0,2706.0,2706
734,1348,22390.0,0.0,22390
734,1582,0.0,914.0,914
734,1796,0.0,18775.0,18775
734,5140,0.0,1796.0,1796
735,4179,900.0,0.0,900
736,476,1763.0,0.0,1763
736,3508,0.0,893.0,893
737,1437,0.0,907.0,907
737,3956,1789.0,0.0,1789
738,1050,0.0,879.0,879
738,1505,1761.0,0.0,1761
739,1223,0.0,923.0,923
739,2118,1851.0,0.0,1851
740,1602,872.0,0.0,872
741,3274,3621.0,0.0,3621
741,4246,0.0,2712.0,2712
742,717,0.0,5360.0,5360
742,4525,6210.0,0.0,6210
743,1459,919.0,0.0,919
743,2465,1816.0,0.0,1816
743,4419,0.0,1816.0,1816
744,65,5402.0,0.0,5402
744,2197,0.0,4475.0,4475
745,2851,1795.0,0.0,1795
745,4398,0.0,880.0,880
746,3482,884.0,0.0,884
747,616,2701.0,0.0,2701
747,3704,0.0,1806.0,1806
748,1545,0.0,4454.0,4454
748,1930,0.0,1795.0,1795
748,2123,11587.0,0.0,11587
748,2324,0.0,2685.0,2685
748,4472,0.0,1791.0,1791
749,3605,0.0,1772.0,1772
749,4924,2653.0,0.0,2653
750,1094,10708.0,0.0,10708
750,3623,0.0,9780.0,9780
751,1128,0.0,2641.0,2641
751,2991,3484.0,0.0,3484
752,1121,2682.0,0.0,2682
752,1167,0.0,1773.0,1773
753,3093,0.0,3573.0,3573
753,4990,4496.0,0.0,4496
754,2742,0.0,2599.0,2599
754,4933,3510.0,0.0,3510
755,3901,5258.0,0.0,5258
755,4437,0.0,4406.0,4406
756,2353,0.0,1751.0,1751
756,2541,2625.0,0.0,2625
757,2629,0.0,1791.0,1791
757,3762,2705.0,0.0,2705
758,2172,906.0,0.0,906
759,164,3625.0,0.0,3625
759,2409,0.0,2707.0,2707
760,3194,3564.0,0.0,3564
760,4628,0.0,2666.0,2666
761,2192,0.0,2707.0,2707
761,2454,3578.0,0.0,3578
762,721,0.0,927.0,927
762,996,1817.0,0.0,1817
763,103,0.0,5365.0,5365
763,1212,0.0,3507.0,3507
763,2904,9777.0,0.0,9777
764,2585,0.0,1849.0,1849
764,3047,2755.0,0.0,2755
765,2544,889.0,0.0,889
766,1854,1754.0,0.0,1754
766,3865,0.0,872.0,872
767,61,0.0,1756.0,1756
767,4297,0.0,875.0,875
767,4573,3519.0,0.0,3519
768,887,894.0,0.0,894
769,380,898.0,0.0,898
770,160,0.0,1746.0,1746
770,4865,2649.0,0.0,2649
771,1331,906.0,0.0,906
772,36,4402.0,0.0,4402
772,4645,0.0,3536.0,3536
773,867,2745.0,0.0,2745
773,1856,0.0,1830.0,1830
774,444,0.0,2681.0,2681
774,681,3577.0,0.0,3577
775,3491,0.0,880.0,880
775,5179,1770.0,0.0,1770
776,5223,880.0,0.0,880
777,1190,1777.0,0.0,1777
777,3092,0.0,876.0,876
778,1655,0.0,3545.0,3545
778,4055,4407.0,0.0,4407
779,1757,878.0,0.0,878
780,600,0.0,902.0,902
780,2947,1806.0,0.0,1806
781,3795,1764.0,0.0,1764
781,4218,0.0,890.0,890
782,3140,2673.0,0.0,2673
782,4864,0.0,1776.0,1776
783,324,0.0,3564.0,3564
783,4471,4467.0,0.0,4467
784,3400,935.0,0.0,935
785,2416,0.0,4463.0,4463
785,3117,5367.0,0.0,5367
786,256,3590.0,0.0,3590
786,2373,0.0,2710.0,2710
787,275,0.0,920.0,920
787,1025,1830.0,0.0,1830
788,3127,0.0,878.0,878
788,4296,1773.0,0.0,1773
789,3961,911.0,0.0,911
790,2001,2733.0,0.0,2733
790,2095,0.0,1813.0,1813
791,4814,905.0,0.0,905
792,1512,863.0,0.0,863
793,1415,891.0,0.0,891
794,1274,2735.0,0.0,2735
794,4800,0.0,1851.0,1851
795,3168,4486.0,0.0,4486
795,4989,0.0,3586.0,3586
796,4258,895.0,0.0,895
797,2805,0.0,912.0,912
797,4698,1810.0,0.0,1810
798,2606,3561.0,0.0,3561
798,5064,0.0,2639.0,2639
799,2102,3624.0,0.0,3624
799,2420,0.0,2705.0,2705
800,1525,877.0,0.0,877
801,2193,2682.0,0.0,2682
801,3000,0.0,1813.0,1813
802,1673,906.0,0.0,906
803,175,3502.0,0.0,3502
803,1099,0.0,2623.0,2623
804,1885,0.0,1788.0,1788
804,4065,2703.0,0.0,2703
805,3796,1803.0,0.0,1803
805,4448,0.0,893.0,893
806,1031,909.0,0.0,909
807,100,927.0,0.0,927
808,4221,0.0,903.0,903
808,4482,1836.0,0.0,1836
809,2423,2683.0,0.0,2683
809,3510,0.0,1780.0,1780
810,3173,0.0,3564.0,3564
810,4931,4476.0,0.0,4476
811,3588,0.0,4460.0,4460
811,4669,5309.0,0.0,5309
812,43,2692.0,0.0,2692
812,1629,0.0,1783.0,1783
813,1404,0.0,1787.0,1787
813,4564,2669.0,0.0,2669
814,4988,2665.0,0.0,2665
814,5166,0.0,1776.0,1776
815,550,5347.0,0.0,5347
815,2756,0.0,4458.0,4458
816,271,5410.0,0.0,5410
816,1464,0.0,4545.0,4545
817,723,90123.0,57086.0,147209
817,1086,0.0,7122.0,7122
817,2046,59792.0,81215.0,141007
817,2406,0.0,3647.0,3647
818,3809,927.0,0.0,927
819,1412,890.0,0.0,890
820,3182,0.0,2625.0,2625
820,3978,3515.0,0.0,3515
821,16,0.0,888.0,888
821,3830,1800.0,0.0,1800
822,2179,0.0,893.0,893
822,2581,1796.0,0.0,1796
823,2781,883.0,0.0,883
824,1692,0.0,1807.0,1807
824,3059,3544.0,0.0,3544
824,4639,0.0,852.0,852
825,384,859.0,0.0,859
826,143,0.0,1766.0,1766
826,2467,2652.0,0.0,2652
827,1090,0.0,885.0,885
827,2085,1790.0,0.0,1790
828,2207,1808.0,0.0,1808
828,4897,0.0,898.0,898
829,1487,2610.0,0.0,2610
829,2265,0.0,1790.0,1790
830,1572,0.0,898.0,898
830,1974,1772.0,0.0,1772
831,4063,0.0,906.0,906
831,5074,1828.0,0.0,1828
832,627,4495.0,0.0,4495
832,1892,0.0,3587.0,3587
833,3817,0.0,3539.0,3539
833,4903,4439.0,0.0,4439
834,1001,888.0,0.0,888
835,4296,889.0,0.0,889
836,644,0.0,3569.0,3569
836,4887,4450.0,0.0,4450
837,3471,896.0,0.0,896
838,3575,937.0,0.0,937
